row,col,level,conductance,conductance_uS
29,7,19,0.655172,65.86
29,8,24,0.827586,82.93
29,9,3,0.103448,11.24
29,10,6,0.206897,21.48
29,11,29,1.000000,100.00
29,12,2,0.068966,7.83
29,13,9,0.310345,31.72
29,14,1,0.034483,4.41
29,15,18,0.620690,62.45
29,16,26,0.896552,89.76
29,17,27,0.931034,93.17
29,18,25,0.862069,86.34
29,19,10,0.344828,35.14
29,20,4,0.137931,14.66
29,21,10,0.344828,35.14
29,22,21,0.724138,72.69
29,23,24,0.827586,82.93
29,24,1,0.034483,4.41
29,25,16,0.551724,55.62
29,26,6,0.206897,21.48
29,27,12,0.413793,41.97
29,28,5,0.172414,18.07
29,29,28,0.965517,96.59
29,30,9,0.310345,31.72
29,31,11,0.379310,38.55
29,32,3,0.103448,11.24
29,33,7,0.241379,24.90
29,34,9,0.310345,31.72
29,35,7,0.241379,24.90
29,36,13,0.448276,45.38
29,37,21,0.724138,72.69
29,38,12,0.413793,41.97
29,39,0,0.000000,1.00
29,40,29,1.000000,100.00
29,41,19,0.655172,65.86
29,42,23,0.793103,79.52
29,43,22,0.758621,76.10
29,44,22,0.758621,76.10
29,45,9,0.310345,31.72
29,46,16,0.551724,55.62
29,47,24,0.827586,82.93
29,48,28,0.965517,96.59
29,49,7,0.241379,24.90
29,50,28,0.965517,96.59
29,51,3,0.103448,11.24
29,52,15,0.517241,52.21
29,53,4,0.137931,14.66
29,54,7,0.241379,24.90
29,55,19,0.655172,65.86
29,56,12,0.413793,41.97
29,57,6,0.206897,21.48
29,58,25,0.862069,86.34
29,59,20,0.689655,69.28
29,60,10,0.344828,35.14
29,61,15,0.517241,52.21
29,62,6,0.206897,21.48
29,63,23,0.793103,79.52
30,0,11,0.379310,38.55
30,1,25,0.862069,86.34
30,2,25,0.862069,86.34
30,3,6,0.206897,21.48
30,4,25,0.862069,86.34
30,5,19,0.655172,65.86
30,6,14,0.482759,48.79
30,7,8,0.275862,28.31
30,8,21,0.724138,72.69
30,9,28,0.965517,96.59
30,10,20,0.689655,69.28
30,11,14,0.482759,48.79
30,12,25,0.862069,86.34
30,13,9,0.310345,31.72
30,14,13,0.448276,45.38
30,15,16,0.551724,55.62
30,16,1,0.034483,4.41
30,17,24,0.827586,82.93
30,18,8,0.275862,28.31
30,19,5,0.172414,18.07
30,20,7,0.241379,24.90
30,21,6,0.206897,21.48
30,22,5,0.172414,18.07
30,23,15,0.517241,52.21
30,24,7,0.241379,24.90
30,25,3,0.103448,11.24
30,26,9,0.310345,31.72
30,27,2,0.068966,7.83
30,28,12,0.413793,41.97
30,29,20,0.689655,69.28
30,30,2,0.068966,7.83
30,31,26,0.896552,89.76
30,32,13,0.448276,45.38
30,33,7,0.241379,24.90
30,34,14,0.482759,48.79
30,35,1,0.034483,4.41
30,36,21,0.724138,72.69
30,37,21,0.724138,72.69
30,38,20,0.689655,69.28
30,39,8,0.275862,28.31
30,40,12,0.413793,41.97
30,41,16,0.551724,55.62
30,42,5,0.172414,18.07
30,43,6,0.206897,21.48
30,44,7,0.241379,24.90
30,45,8,0.275862,28.31
30,46,5,0.172414,18.07
30,47,23,0.793103,79.52
30,48,5,0.172414,18.07
30,49,17,0.586207,59.03
30,50,26,0.896552,89.76
30,51,15,0.517241,52.21
30,52,19,0.655172,65.86
30,53,12,0.413793,41.97
30,54,2,0.068966,7.83
30,55,8,0.275862,28.31
30,56,3,0.103448,11.24
30,57,26,0.896552,89.76
30,58,3,0.103448,11.24
30,59,18,0.620690,62.45
30,60,10,0.344828,35.14
30,61,20,0.689655,69.28
30,62,14,0.482759,48.79
30,63,3,0.103448,11.24
31,0,7,0.241379,24.90
31,1,15,0.517241,52.21
31,2,29,1.000000,100.00
31,3,16,0.551724,55.62
31,4,26,0.896552,89.76
31,5,29,1.000000,100.00
31,6,10,0.344828,35.14
31,7,4,0.137931,14.66
31,8,14,0.482759,48.79
31,9,2,0.068966,7.83
31,10,5,0.172414,18.07
31,11,8,0.275862,28.31
31,12,26,0.896552,89.76
31,13,6,0.206897,21.48
31,14,6,0.206897,21.48
31,15,28,0.965517,96.59
31,16,4,0.137931,14.66
31,17,20,0.689655,69.28
31,18,14,0.482759,48.79
31,19,4,0.137931,14.66
31,20,24,0.827586,82.93
31,21,7,0.241379,24.90
31,22,10,0.344828,35.14
31,23,5,0.172414,18.07
31,24,2,0.068966,7.83
31,25,8,0.275862,28.31
31,26,19,0.655172,65.86
31,27,2,0.068966,7.83
31,28,4,0.137931,14.66
31,29,22,0.758621,76.10
31,30,15,0.517241,52.21
31,31,25,0.862069,86.34
31,32,25,0.862069,86.34
31,33,24,0.827586,82.93
31,34,24,0.827586,82.93
31,35,20,0.689655,69.28
31,36,16,0.551724,55.62
31,37,27,0.931034,93.17
31,38,11,0.379310,38.55
31,39,8,0.275862,28.31
31,40,14,0.482759,48.79
31,41,23,0.793103,79.52
31,42,21,0.724138,72.69
31,43,9,0.310345,31.72
31,44,28,0.965517,96.59
31,45,17,0.586207,59.03
31,46,17,0.586207,59.03
31,47,9,0.310345,31.72
31,48,10,0.344828,35.14
31,49,3,0.103448,11.24
31,50,26,0.896552,89.76
31,51,14,0.482759,48.79
31,52,5,0.172414,18.07
31,53,27,0.931034,93.17
31,54,7,0.241379,24.90
31,55,17,0.586207,59.03
31,56,20,0.689655,69.28
31,57,7,0.241379,24.90
31,58,8,0.275862,28.31
31,59,25,0.862069,86.34
31,60,5,0.172414,18.07
31,61,11,0.379310,38.55
31,62,2,0.068966,7.83
31,63,17,0.586207,59.03
32,0,12,0.413793,41.97
32,1,19,0.655172,65.86
32,2,5,0.172414,18.07
32,3,15,0.517241,52.21
32,4,9,0.310345,31.72
32,5,25,0.862069,86.34
32,6,17,0.586207,59.03
32,7,23,0.793103,79.52
32,8,0,0.000000,1.00
32,9,25,0.862069,86.34
32,10,25,0.862069,86.34
32,11,24,0.827586,82.93
32,12,13,0.448276,45.38
32,13,1,0.034483,4.41
32,14,11,0.379310,38.55
32,15,17,0.586207,59.03
32,16,12,0.413793,41.97
32,17,7,0.241379,24.90
32,18,12,0.413793,41.97
32,19,28,0.965517,96.59
32,20,13,0.448276,45.38
32,21,21,0.724138,72.69
32,22,11,0.379310,38.55
32,23,12,0.413793,41.97
32,24,7,0.241379,24.90
32,25,27,0.931034,93.17
32,26,18,0.620690,62.45
32,27,12,0.413793,41.97
32,28,22,0.758621,76.10
32,29,28,0.965517,96.59
32,30,16,0.551724,55.62
32,31,26,0.896552,89.76
32,32,11,0.379310,38.55
32,33,17,0.586207,59.03
32,34,4,0.137931,14.66
32,35,1,0.034483,4.41
32,36,28,0.965517,96.59
32,37,5,0.172414,18.07
32,38,11,0.379310,38.55
32,39,17,0.586207,59.03
32,40,0,0.000000,1.00
32,41,26,0.896552,89.76
32,42,3,0.103448,11.24
32,43,20,0.689655,69.28
32,44,28,0.965517,96.59
32,45,21,0.724138,72.69
32,46,7,0.241379,24.90
32,47,17,0.586207,59.03
32,48,13,0.448276,45.38
32,49,22,0.758621,76.10
32,50,29,1.000000,100.00
32,51,10,0.344828,35.14
32,52,20,0.689655,69.28
32,53,2,0.068966,7.83
32,54,3,0.103448,11.24
32,55,27,0.931034,93.17
32,56,15,0.517241,52.21
32,57,17,0.586207,59.03
32,58,26,0.896552,89.76
32,59,1,0.034483,4.41
32,60,3,0.103448,11.24
32,61,3,0.103448,11.24
32,62,12,0.413793,41.97
32,63,2,0.068966,7.83
33,0,16,0.551724,55.62
33,1,25,0.862069,86.34
33,2,16,0.551724,55.62
33,3,3,0.103448,11.24
33,4,21,0.724138,72.69
33,5,19,0.655172,65.86
33,6,4,0.137931,14.66
33,7,23,0.793103,79.52
33,8,11,0.379310,38.55
33,9,26,0.896552,89.76
33,10,18,0.620690,62.45
33,11,0,0.000000,1.00
33,12,7,0.241379,24.90
33,13,0,0.000000,1.00
33,14,16,0.551724,55.62
33,15,23,0.793103,79.52
33,16,23,0.793103,79.52
33,17,19,0.655172,65.86
33,18,2,0.068966,7.83
33,19,3,0.103448,11.24
33,20,29,1.000000,100.00
33,21,4,0.137931,14.66
33,22,9,0.310345,31.72
33,23,5,0.172414,18.07
33,24,8,0.275862,28.31
33,25,7,0.241379,24.90
33,26,22,0.758621,76.10
33,27,6,0.206897,21.48
33,28,20,0.689655,69.28
33,29,27,0.931034,93.17
33,30,23,0.793103,79.52
33,31,21,0.724138,72.69
33,32,6,0.206897,21.48
33,33,4,0.137931,14.66
33,34,17,0.586207,59.03
33,35,16,0.551724,55.62
33,36,0,0.000000,1.00
33,37,5,0.172414,18.07
33,38,6,0.206897,21.48
33,39,3,0.103448,11.24
33,40,24,0.827586,82.93
33,41,20,0.689655,69.28
33,42,7,0.241379,24.90
33,43,7,0.241379,24.90
33,44,12,0.413793,41.97
33,45,6,0.206897,21.48
33,46,0,0.000000,1.00
33,47,22,0.758621,76.10
33,48,16,0.551724,55.62
33,49,27,0.931034,93.17
33,50,21,0.724138,72.69
33,51,28,0.965517,96.59
33,52,0,0.000000,1.00
33,53,14,0.482759,48.79
33,54,5,0.172414,18.07
33,55,21,0.724138,72.69
33,56,4,0.137931,14.66
33,57,13,0.448276,45.38
33,58,13,0.448276,45.38
33,59,21,0.724138,72.69
33,60,23,0.793103,79.52
33,61,1,0.034483,4.41
33,62,18,0.620690,62.45
33,63,3,0.103448,11.24
34,0,5,0.172414,18.07
34,1,4,0.137931,14.66
34,2,5,0.172414,18.07
34,3,27,0.931034,93.17
34,4,13,0.448276,45.38
34,5,2,0.068966,7.83
34,6,23,0.793103,79.52
34,7,7,0.241379,24.90
34,8,11,0.379310,38.55
34,9,24,0.827586,82.93
34,10,8,0.275862,28.31
34,11,16,0.551724,55.62
34,12,2,0.068966,7.83
34,13,6,0.206897,21.48
34,14,6,0.206897,21.48
34,15,0,0.000000,1.00
34,16,25,0.862069,86.34
34,17,23,0.793103,79.52
34,18,20,0.689655,69.28
34,19,20,0.689655,69.28
34,20,23,0.793103,79.52
34,21,14,0.482759,48.79
34,22,12,0.413793,41.97
34,23,28,0.965517,96.59
34,24,10,0.344828,35.14
34,25,20,0.689655,69.28
34,26,26,0.896552,89.76
34,27,3,0.103448,11.24
34,28,1,0.034483,4.41
34,29,0,0.000000,1.00
34,30,1,0.034483,4.41
34,31,25,0.862069,86.34
34,32,14,0.482759,48.79
34,33,18,0.620690,62.45
34,34,0,0.000000,1.00
34,35,4,0.137931,14.66
34,36,6,0.206897,21.48
34,37,10,0.344828,35.14
34,38,5,0.172414,18.07
34,39,25,0.862069,86.34
34,40,21,0.724138,72.69
34,41,12,0.413793,41.97
34,42,23,0.793103,79.52
34,43,19,0.655172,65.86
34,44,20,0.689655,69.28
34,45,9,0.310345,31.72
34,46,28,0.965517,96.59
34,47,16,0.551724,55.62
34,48,1,0.034483,4.41
34,49,17,0.586207,59.03
34,50,22,0.758621,76.10
34,51,9,0.310345,31.72
34,52,19,0.655172,65.86
34,53,16,0.551724,55.62
34,54,22,0.758621,76.10
34,55,22,0.758621,76.10
34,56,5,0.172414,18.07
34,57,9,0.310345,31.72
34,58,22,0.758621,76.10
34,59,9,0.310345,31.72
34,60,4,0.137931,14.66
34,61,26,0.896552,89.76
34,62,29,1.000000,100.00
34,63,14,0.482759,48.79
35,0,23,0.793103,79.52
35,1,9,0.310345,31.72
35,2,23,0.793103,79.52
35,3,22,0.758621,76.10
35,4,5,0.172414,18.07
35,5,19,0.655172,65.86
35,6,0,0.000000,1.00
35,7,2,0.068966,7.83
35,8,17,0.586207,59.03
35,9,18,0.620690,62.45
35,10,17,0.586207,59.03
35,11,19,0.655172,65.86
35,12,1,0.034483,4.41
35,13,21,0.724138,72.69
35,14,11,0.379310,38.55
35,15,3,0.103448,11.24
35,16,6,0.206897,21.48
35,17,3,0.103448,11.24
35,18,20,0.689655,69.28
35,19,9,0.310345,31.72
35,20,13,0.448276,45.38
35,21,12,0.413793,41.97
35,22,21,0.724138,72.69
35,23,23,0.793103,79.52
35,24,4,0.137931,14.66
35,25,13,0.448276,45.38
35,26,17,0.586207,59.03
35,27,10,0.344828,35.14
35,28,7,0.241379,24.90
35,29,13,0.448276,45.38
35,30,26,0.896552,89.76
35,31,28,0.965517,96.59
35,32,18,0.620690,62.45
35,33,24,0.827586,82.93
35,34,18,0.620690,62.45
35,35,19,0.655172,65.86
35,36,4,0.137931,14.66
35,37,22,0.758621,76.10
35,38,16,0.551724,55.62
35,39,8,0.275862,28.31
35,40,17,0.586207,59.03
35,41,12,0.413793,41.97
35,42,11,0.379310,38.55
35,43,13,0.448276,45.38
35,44,11,0.379310,38.55
35,45,10,0.344828,35.14
35,46,29,1.000000,100.00
35,47,15,0.517241,52.21
35,48,15,0.517241,52.21
35,49,12,0.413793,41.97
35,50,5,0.172414,18.07
35,51,8,0.275862,28.31
35,52,9,0.310345,31.72
35,53,13,0.448276,45.38
35,54,21,0.724138,72.69
35,55,8,0.275862,28.31
35,56,8,0.275862,28.31
35,57,27,0.931034,93.17
35,58,18,0.620690,62.45
35,59,17,0.586207,59.03
35,60,10,0.344828,35.14
35,61,16,0.551724,55.62
35,62,10,0.344828,35.14
35,63,14,0.482759,48.79
36,0,5,0.172414,18.07
36,1,23,0.793103,79.52
36,2,6,0.206897,21.48
36,3,29,1.000000,100.00
36,4,3,0.103448,11.24
36,5,5,0.172414,18.07
36,6,11,0.379310,38.55
36,7,23,0.793103,79.52
36,8,27,0.931034,93.17
36,9,16,0.551724,55.62
36,10,17,0.586207,59.03
36,11,23,0.793103,79.52
36,12,29,1.000000,100.00
36,13,14,0.482759,48.79
36,14,18,0.620690,62.45
36,15,6,0.206897,21.48
36,16,0,0.000000,1.00
36,17,25,0.862069,86.34
36,18,20,0.689655,69.28
36,19,25,0.862069,86.34
36,20,18,0.620690,62.45
36,21,13,0.448276,45.38
36,22,11,0.379310,38.55
36,23,0,0.000000,1.00
36,24,24,0.827586,82.93
36,25,22,0.758621,76.10
36,26,4,0.137931,14.66
36,27,1,0.034483,4.41
36,28,26,0.896552,89.76
36,29,14,0.482759,48.79
36,30,21,0.724138,72.69
36,31,11,0.379310,38.55
36,32,19,0.655172,65.86
36,33,16,0.551724,55.62
36,34,16,0.551724,55.62
36,35,19,0.655172,65.86
36,36,14,0.482759,48.79
36,37,4,0.137931,14.66
36,38,1,0.034483,4.41
36,39,8,0.275862,28.31
36,40,12,0.413793,41.97
36,41,15,0.517241,52.21
36,42,8,0.275862,28.31
36,43,24,0.827586,82.93
36,44,1,0.034483,4.41
36,45,12,0.413793,41.97
36,46,6,0.206897,21.48
36,47,7,0.241379,24.90
36,48,26,0.896552,89.76
36,49,22,0.758621,76.10
36,50,27,0.931034,93.17
36,51,28,0.965517,96.59
36,52,4,0.137931,14.66
36,53,10,0.344828,35.14
36,54,18,0.620690,62.45
36,55,0,0.000000,1.00
36,56,7,0.241379,24.90
36,57,5,0.172414,18.07
36,58,24,0.827586,82.93
36,59,19,0.655172,65.86
36,60,3,0.103448,11.24
36,61,9,0.310345,31.72
36,62,27,0.931034,93.17
36,63,25,0.862069,86.34
37,0,17,0.586207,59.03
37,1,9,0.310345,31.72
37,2,20,0.689655,69.28
37,3,12,0.413793,41.97
37,4,1,0.034483,4.41
37,5,14,0.482759,48.79
37,6,15,0.517241,52.21
37,7,24,0.827586,82.93
37,8,26,0.896552,89.76
37,9,29,1.000000,100.00
37,10,11,0.379310,38.55
37,11,17,0.586207,59.03
37,12,0,0.000000,1.00
37,13,21,0.724138,72.69
37,14,24,0.827586,82.93
37,15,11,0.379310,38.55
37,16,25,0.862069,86.34
37,17,4,0.137931,14.66
37,18,5,0.172414,18.07
37,19,3,0.103448,11.24
37,20,20,0.689655,69.28
37,21,24,0.827586,82.93
37,22,28,0.965517,96.59
37,23,9,0.310345,31.72
37,24,8,0.275862,28.31
37,25,2,0.068966,7.83
37,26,21,0.724138,72.69
37,27,26,0.896552,89.76
37,28,20,0.689655,69.28
37,29,9,0.310345,31.72
37,30,23,0.793103,79.52
37,31,3,0.103448,11.24
37,32,13,0.448276,45.38
37,33,23,0.793103,79.52
37,34,19,0.655172,65.86
37,35,20,0.689655,69.28
37,36,18,0.620690,62.45
37,37,23,0.793103,79.52
37,38,10,0.344828,35.14
37,39,26,0.896552,89.76
37,40,8,0.275862,28.31
37,41,12,0.413793,41.97
37,42,16,0.551724,55.62
37,43,17,0.586207,59.03
37,44,13,0.448276,45.38
37,45,9,0.310345,31.72
37,46,0,0.000000,1.00
37,47,22,0.758621,76.10
37,48,17,0.586207,59.03
37,49,27,0.931034,93.17
37,50,13,0.448276,45.38
37,51,21,0.724138,72.69
37,52,28,0.965517,96.59
37,53,11,0.379310,38.55
37,54,13,0.448276,45.38
37,55,15,0.517241,52.21
37,56,26,0.896552,89.76
37,57,0,0.000000,1.00
37,58,5,0.172414,18.07
37,59,9,0.310345,31.72
37,60,18,0.620690,62.45
37,61,15,0.517241,52.21
37,62,11,0.379310,38.55
37,63,6,0.206897,21.48
38,0,7,0.241379,24.90
38,1,27,0.931034,93.17
38,2,22,0.758621,76.10
38,3,23,0.793103,79.52
38,4,7,0.241379,24.90
38,5,0,0.000000,1.00
38,6,0,0.000000,1.00
38,7,24,0.827586,82.93
38,8,16,0.551724,55.62
38,9,24,0.827586,82.93
38,10,16,0.551724,55.62
38,11,18,0.620690,62.45
38,12,6,0.206897,21.48
38,13,11,0.379310,38.55
38,14,13,0.448276,45.38
38,15,16,0.551724,55.62
38,16,25,0.862069,86.34
38,17,25,0.862069,86.34
38,18,5,0.172414,18.07
38,19,29,1.000000,100.00
38,20,29,1.000000,100.00
38,21,21,0.724138,72.69
38,22,11,0.379310,38.55
38,23,28,0.965517,96.59
38,24,7,0.241379,24.90
38,25,13,0.448276,45.38
38,26,11,0.379310,38.55
38,27,27,0.931034,93.17
38,28,21,0.724138,72.69
38,29,10,0.344828,35.14
38,30,20,0.689655,69.28
38,31,18,0.620690,62.45
38,32,29,1.000000,100.00
38,33,6,0.206897,21.48
38,34,14,0.482759,48.79
38,35,5,0.172414,18.07
38,36,7,0.241379,24.90
38,37,6,0.206897,21.48
38,38,29,1.000000,100.00
38,39,15,0.517241,52.21
38,40,9,0.310345,31.72
38,41,16,0.551724,55.62
38,42,24,0.827586,82.93
38,43,23,0.793103,79.52
38,44,26,0.896552,89.76
38,45,19,0.655172,65.86
38,46,8,0.275862,28.31
38,47,25,0.862069,86.34
38,48,2,0.068966,7.83
38,49,15,0.517241,52.21
38,50,7,0.241379,24.90
38,51,1,0.034483,4.41
38,52,2,0.068966,7.83
38,53,13,0.448276,45.38
38,54,10,0.344828,35.14
38,55,4,0.137931,14.66
38,56,23,0.793103,79.52
38,57,3,0.103448,11.24
38,58,23,0.793103,79.52
38,59,1,0.034483,4.41
38,60,0,0.000000,1.00
38,61,18,0.620690,62.45
38,62,2,0.068966,7.83
38,63,6,0.206897,21.48
39,0,8,0.275862,28.31
39,1,23,0.793103,79.52
39,2,28,0.965517,96.59
39,3,22,0.758621,76.10
39,4,20,0.689655,69.28
39,5,12,0.413793,41.97
39,6,11,0.379310,38.55
39,7,24,0.827586,82.93
39,8,24,0.827586,82.93
39,9,20,0.689655,69.28
39,10,26,0.896552,89.76
39,11,6,0.206897,21.48
39,12,17,0.586207,59.03
39,13,21,0.724138,72.69
39,14,20,0.689655,69.28
39,15,5,0.172414,18.07
39,16,3,0.103448,11.24
39,17,0,0.000000,1.00
39,18,8,0.275862,28.31
39,19,25,0.862069,86.34
39,20,6,0.206897,21.48
39,21,20,0.689655,69.28
39,22,25,0.862069,86.34
39,23,27,0.931034,93.17
39,24,6,0.206897,21.48
39,25,26,0.896552,89.76
39,26,3,0.103448,11.24
39,27,28,0.965517,96.59
39,28,28,0.965517,96.59
39,29,3,0.103448,11.24
39,30,15,0.517241,52.21
39,31,26,0.896552,89.76
39,32,11,0.379310,38.55
39,33,10,0.344828,35.14
39,34,20,0.689655,69.28
39,35,16,0.551724,55.62
39,36,6,0.206897,21.48
39,37,29,1.000000,100.00
39,38,3,0.103448,11.24
39,39,0,0.000000,1.00
39,40,6,0.206897,21.48
39,41,15,0.517241,52.21
39,42,4,0.137931,14.66
39,43,2,0.068966,7.83
39,44,24,0.827586,82.93
39,45,10,0.344828,35.14
39,46,24,0.827586,82.93
39,47,9,0.310345,31.72
39,48,24,0.827586,82.93
39,49,9,0.310345,31.72
39,50,25,0.862069,86.34
39,51,10,0.344828,35.14
39,52,16,0.551724,55.62
39,53,1,0.034483,4.41
39,54,29,1.000000,100.00
39,55,22,0.758621,76.10
39,56,4,0.137931,14.66
39,57,28,0.965517,96.59
39,58,14,0.482759,48.79
39,59,4,0.137931,14.66
39,60,4,0.137931,14.66
39,61,17,0.586207,59.03
39,62,25,0.862069,86.34
39,63,26,0.896552,89.76
40,0,18,0.620690,62.45
40,1,3,0.103448,11.24
40,2,27,0.931034,93.17
40,3,25,0.862069,86.34
40,4,5,0.172414,18.07
40,5,26,0.896552,89.76
40,6,27,0.931034,93.17
40,7,15,0.517241,52.21
40,8,28,0.965517,96.59
40,9,27,0.931034,93.17
40,10,15,0.517241,52.21
40,11,2,0.068966,7.83
40,12,22,0.758621,76.10
40,13,0,0.000000,1.00
40,14,13,0.448276,45.38
40,15,1,0.034483,4.41
40,16,15,0.517241,52.21
40,17,15,0.517241,52.21
40,18,9,0.310345,31.72
40,19,20,0.689655,69.28
40,20,10,0.344828,35.14
40,21,14,0.482759,48.79
40,22,4,0.137931,14.66
40,23,22,0.758621,76.10
40,24,11,0.379310,38.55
40,25,25,0.862069,86.34
40,26,19,0.655172,65.86
40,27,14,0.482759,48.79
40,28,12,0.413793,41.97
40,29,10,0.344828,35.14
40,30,19,0.655172,65.86
40,31,9,0.310345,31.72
40,32,1,0.034483,4.41
40,33,8,0.275862,28.31
40,34,26,0.896552,89.76
40,35,20,0.689655,69.28
40,36,15,0.517241,52.21
40,37,24,0.827586,82.93
40,38,0,0.000000,1.00
40,39,19,0.655172,65.86
40,40,23,0.793103,79.52
40,41,25,0.862069,86.34
40,42,16,0.551724,55.62
40,43,6,0.206897,21.48
40,44,7,0.241379,24.90
40,45,16,0.551724,55.62
40,46,4,0.137931,14.66
40,47,25,0.862069,86.34
40,48,19,0.655172,65.86
40,49,6,0.206897,21.48
40,50,16,0.551724,55.62
40,51,14,0.482759,48.79
40,52,29,1.000000,100.00
40,53,29,1.000000,100.00
40,54,6,0.206897,21.48
40,55,22,0.758621,76.10
40,56,20,0.689655,69.28
40,57,18,0.620690,62.45
40,58,13,0.448276,45.38
40,59,20,0.689655,69.28
40,60,0,0.000000,1.00
40,61,7,0.241379,24.90
40,62,27,0.931034,93.17
40,63,7,0.241379,24.90
41,0,12,0.413793,41.97
41,1,23,0.793103,79.52
41,2,24,0.827586,82.93
41,3,2,0.068966,7.83
41,4,12,0.413793,41.97
41,5,13,0.448276,45.38
41,6,21,0.724138,72.69
41,7,16,0.551724,55.62
41,8,1,0.034483,4.41
41,9,19,0.655172,65.86
41,10,25,0.862069,86.34
41,11,13,0.448276,45.38
41,12,4,0.137931,14.66
41,13,9,0.310345,31.72
41,14,25,0.862069,86.34
41,15,8,0.275862,28.31
41,16,25,0.862069,86.34
41,17,20,0.689655,69.28
41,18,21,0.724138,72.69
41,19,7,0.241379,24.90
41,20,20,0.689655,69.28
41,21,17,0.586207,59.03
41,22,14,0.482759,48.79
41,23,29,1.000000,100.00
41,24,29,1.000000,100.00
41,25,21,0.724138,72.69
41,26,11,0.379310,38.55
41,27,19,0.655172,65.86
41,28,29,1.000000,100.00
41,29,1,0.034483,4.41
41,30,10,0.344828,35.14
41,31,10,0.344828,35.14
41,32,29,1.000000,100.00
41,33,26,0.896552,89.76
41,34,25,0.862069,86.34
41,35,4,0.137931,14.66
41,36,23,0.793103,79.52
41,37,16,0.551724,55.62
41,38,15,0.517241,52.21
41,39,3,0.103448,11.24
41,40,28,0.965517,96.59
41,41,19,0.655172,65.86
41,42,15,0.517241,52.21
41,43,14,0.482759,48.79
41,44,24,0.827586,82.93
41,45,20,0.689655,69.28
41,46,5,0.172414,18.07
41,47,22,0.758621,76.10
41,48,4,0.137931,14.66
41,49,15,0.517241,52.21
41,50,7,0.241379,24.90
41,51,12,0.413793,41.97
41,52,18,0.620690,62.45
41,53,8,0.275862,28.31
41,54,20,0.689655,69.28
41,55,13,0.448276,45.38
41,56,8,0.275862,28.31
41,57,2,0.068966,7.83
41,58,23,0.793103,79.52
41,59,22,0.758621,76.10
41,60,7,0.241379,24.90
41,61,26,0.896552,89.76
41,62,28,0.965517,96.59
41,63,13,0.448276,45.38
42,0,0,0.000000,1.00
42,1,2,0.068966,7.83
42,2,29,1.000000,100.00
42,3,12,0.413793,41.97
42,4,8,0.275862,28.31
42,5,26,0.896552,89.76
42,6,27,0.931034,93.17
42,7,15,0.517241,52.21
42,8,26,0.896552,89.76
42,9,22,0.758621,76.10
42,10,13,0.448276,45.38
42,11,11,0.379310,38.55
42,12,0,0.000000,1.00
42,13,26,0.896552,89.76
42,14,11,0.379310,38.55
42,15,13,0.448276,45.38
42,16,18,0.620690,62.45
42,17,7,0.241379,24.90
42,18,23,0.793103,79.52
42,19,7,0.241379,24.90
42,20,22,0.758621,76.10
42,21,28,0.965517,96.59
42,22,7,0.241379,24.90
42,23,6,0.206897,21.48
42,24,10,0.344828,35.14
42,25,1,0.034483,4.41
42,26,21,0.724138,72.69
42,27,16,0.551724,55.62
42,28,21,0.724138,72.69
42,29,27,0.931034,93.17
42,30,24,0.827586,82.93
42,31,20,0.689655,69.28
42,32,1,0.034483,4.41
42,33,29,1.000000,100.00
42,34,21,0.724138,72.69
42,35,29,1.000000,100.00
42,36,2,0.068966,7.83
42,37,13,0.448276,45.38
42,38,21,0.724138,72.69
42,39,21,0.724138,72.69
42,40,3,0.103448,11.24
42,41,0,0.000000,1.00
42,42,23,0.793103,79.52
42,43,28,0.965517,96.59
42,44,25,0.862069,86.34
42,45,25,0.862069,86.34
42,46,15,0.517241,52.21
42,47,24,0.827586,82.93
42,48,2,0.068966,7.83
42,49,0,0.000000,1.00
42,50,5,0.172414,18.07
42,51,14,0.482759,48.79
42,52,25,0.862069,86.34
42,53,29,1.000000,100.00
42,54,20,0.689655,69.28
42,55,9,0.310345,31.72
42,56,16,0.551724,55.62
42,57,9,0.310345,31.72
42,58,11,0.379310,38.55
42,59,4,0.137931,14.66
42,60,16,0.551724,55.62
42,61,23,0.793103,79.52
42,62,0,0.000000,1.00
42,63,14,0.482759,48.79
43,0,14,0.482759,48.79
43,1,27,0.931034,93.17
43,2,14,0.482759,48.79
43,3,12,0.413793,41.97
43,4,25,0.862069,86.34
43,5,10,0.344828,35.14
43,6,5,0.172414,18.07
43,7,3,0.103448,11.24
43,8,17,0.586207,59.03
43,9,15,0.517241,52.21
43,10,26,0.896552,89.76
43,11,4,0.137931,14.66
43,12,2,0.068966,7.83
43,13,7,0.241379,24.90
43,14,3,0.103448,11.24
43,15,3,0.103448,11.24
43,16,16,0.551724,55.62
43,17,13,0.448276,45.38
43,18,25,0.862069,86.34
43,19,15,0.517241,52.21
43,20,22,0.758621,76.10
43,21,2,0.068966,7.83
43,22,25,0.862069,86.34
43,23,19,0.655172,65.86
43,24,9,0.310345,31.72
43,25,3,0.103448,11.24
43,26,1,0.034483,4.41
43,27,24,0.827586,82.93
43,28,12,0.413793,41.97
43,29,21,0.724138,72.69
43,30,29,1.000000,100.00
43,31,19,0.655172,65.86
43,32,22,0.758621,76.10
43,33,19,0.655172,65.86
43,34,14,0.482759,48.79
43,35,16,0.551724,55.62
43,36,23,0.793103,79.52
43,37,28,0.965517,96.59
43,38,16,0.551724,55.62
43,39,16,0.551724,55.62
43,40,29,1.000000,100.00
43,41,20,0.689655,69.28
43,42,5,0.172414,18.07
